id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun,data_flag,tipe_pengelola
307,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,2949,ORANG,2017,NORMAL,TAHURA
571,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,4451,ORANG,2018,NORMAL,TAHURA
835,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,3975,ORANG,2019,NORMAL,TAHURA
1305,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,3975,ORANG,2020,SUSPECT_COPY,TAHURA
1775,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,TAHURA
2245,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,TAHURA
180,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
458,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
722,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
1046,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1516,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1986,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2456,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
179,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
457,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
721,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
1045,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1515,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1985,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2455,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
262,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
530,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
794,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
261,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
529,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
793,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
1098,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1568,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2038,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2508,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1097,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1567,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2037,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2507,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
994,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1464,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1934,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2404,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
993,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1463,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1933,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2403,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1012,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1482,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1952,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2422,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1011,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1481,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1951,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2421,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1026,32,JAWA BARAT,TANGGA CINTA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1496,32,JAWA BARAT,TANGGA CINTA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1966,32,JAWA BARAT,TANGGA CINTA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2436,32,JAWA BARAT,TANGGA CINTA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1025,32,JAWA BARAT,TANGGA CINTA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1495,32,JAWA BARAT,TANGGA CINTA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1965,32,JAWA BARAT,TANGGA CINTA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2435,32,JAWA BARAT,TANGGA CINTA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
996,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1466,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1936,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2406,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
995,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1465,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1935,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2405,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1278,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1748,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2218,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2688,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1277,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1747,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2217,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2687,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1010,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1480,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1950,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2420,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1009,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1479,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1949,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2419,32,JAWA BARAT,TANJUNG PAKIS,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
990,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1460,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1930,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2400,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
989,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1459,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1929,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2399,32,JAWA BARAT,TANJUNG PANORAMASARI,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
54,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,3,ORANG,2016,NORMAL,LAINNYA
344,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
608,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
870,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1340,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1810,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2280,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
53,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,3711,ORANG,2016,NORMAL,LAINNYA
343,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,13,ORANG,2017,NORMAL,LAINNYA
607,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,14,ORANG,2018,NORMAL,LAINNYA
869,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1339,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1809,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2279,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1110,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1580,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2050,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2520,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1109,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1579,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2049,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2519,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
304,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,TN
568,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,TN
832,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,TN
1302,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,TN
1772,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,TN
2242,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN MANCANEGARA,16,ORANG,2022,INCOMPLETE_YEAR,TN
303,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,TN
567,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,TN
831,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,TN
1301,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,TN
1771,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,TN
2241,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN NUSANTARA,440769,ORANG,2022,INCOMPLETE_YEAR,TN
296,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,TN
560,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,TN
824,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,TN
1294,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,TN
1764,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,TN
2234,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,TN
295,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,598,ORANG,2017,NORMAL,TN
559,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,528,ORANG,2018,NORMAL,TN
823,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,1756,ORANG,2019,NORMAL,TN
1293,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,1756,ORANG,2020,SUSPECT_COPY,TN
1763,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,TN
2233,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,TN
300,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,TN
564,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,TN
828,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,TN
1298,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,TN
1768,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,TN
2238,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,TN
299,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,TN
563,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,TN
827,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,TN
1297,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,TN
1767,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,TN
2237,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,TN
12,32,JAWA BARAT,TN. GN.CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,TN
11,32,JAWA BARAT,TN. GN.CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,TN
4,32,JAWA BARAT,TN.GN.GEDEPANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,TN
3,32,JAWA BARAT,TN.GN.GEDEPANGRANGO,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,TN
8,32,JAWA BARAT,TN.GN.HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,TN
7,32,JAWA BARAT,TN.GN.HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,TN
1240,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1710,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2180,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2650,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1239,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1709,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2179,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2649,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1076,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1546,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2016,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2486,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1075,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1545,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2015,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2485,32,JAWA BARAT,TRACK SEPEDA CIKOLE ADV,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
26,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,3,ORANG,2016,NORMAL,TWA
316,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,TWA
582,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,TWA
846,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,TWA
1316,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,TWA
1786,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,TWA
2256,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,TWA
25,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,101388,ORANG,2016,NORMAL,TWA
315,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,5,ORANG,2017,NORMAL,TWA
617,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,12253,ORANG,2018,NORMAL,TWA
845,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,4,ORANG,2019,NORMAL,TWA
1315,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,4,ORANG,2020,SUSPECT_COPY,TWA
1785,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,TWA
2255,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,TWA
40,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,2,ORANG,2016,NORMAL,TWA
330,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,TWA
596,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,TWA
860,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,TWA
1330,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,TWA
1800,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,TWA
2270,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,TWA
39,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,22880,ORANG,2016,NORMAL,TWA
329,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,TWA
595,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,TWA
859,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,24,ORANG,2019,NORMAL,TWA
1329,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,24,ORANG,2020,SUSPECT_COPY,TWA
1799,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,TWA
2269,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,TWA
30,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,298,ORANG,2016,NORMAL,TWA
320,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,TWA
586,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,TWA
850,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,TWA
1320,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,TWA
1790,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,TWA
2260,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,TWA
